order_id,date,customer_id,product_id,revenue,units,source
3895,2023-03-08 20:02:15,2303,91,16.48,2,app
1856,2023-01-08 14:58:36,1766,221,73.68,1,web
2650,2023-02-22 19:15:59,128,217,15.17,1,app
4908,2023-01-11 06:11:19,1514,156,18.34,5,web
3488,2023-02-28 13:23:45,109,108,75.11,4,web
2296,2023-02-15 01:16:38,2095,89,19.01,4,web
4768,2023-02-26 01:52:55,2445,71,25.14,1,web
472,2023-02-10 13:44:06,361,205,74.74,2,app
4633,2023-03-01 18:34:08,1563,227,71.1,5,app
823,2023-01-31 23:23:35,1709,35,78.52,1,web
2186,2023-01-10 13:22:50,1946,134,88.46,3,web
2414,2023-03-16 09:28:13,1733,163,23.41,1,web
948,2023-01-26 00:46:25,1096,201,58.77,5,web
388,2023-03-30 22:50:27,1751,163,23.41,5,app
2309,2023-01-18 05:04:55,114,103,34.24,4,app
1249,2023-01-23 08:47:57,1608,220,36.85,4,app
513,2023-03-28 13:34:01,818,135,72.48,2,web
3814,2023-02-28 15:34:01,920,20,71.6,1,app
3253,2023-02-10 22:14:09,943,75,83.48,4,app
1001,2023-01-19 13:44:45,904,196,23.19,1,app
653,2023-03-19 12:37:16,1955,33,48.96,2,web
4765,2023-02-10 18:13:27,977,66,87.05,5,app
740,2023-03-22 18:00:40,1036,107,29.51,5,app
3872,2023-01-15 15:13:17,674,120,89.81,4,web
93,2023-03-16 15:45:46,1545,142,70.66,3,app
1680,2023-01-30 09:56:40,1662,27,24.13,5,app
52,2023-01-10 15:09:24,1383,232,80.49,4,app
1975,2023-01-29 12:24:18,178,218,32.16,1,web
2796,2023-01-10 18:30:19,1692,237,63.3,3,app
2429,2023-01-31 12:07:36,2273,62,45.51,4,web
4605,2023-03-08 09:35:02,1476,185,56.84,1,web
2733,2023-02-14 03:19:55,1310,77,57.61,5,app
4302,2023-03-06 18:51:02,1892,39,11.11,1,web
4005,2023-01-21 17:27:53,2235,157,29.69,5,app
253,2023-03-01 14:55:37,226,205,74.74,3,app
731,2023-02-07 12:58:26,1111,10,93.17,1,web
2186,2023-01-10 13:22:50,1946,134,88.46,3,web
3303,2023-01-10 07:28:07,337,197,64.7,4,web
742,2023-03-07 08:42:59,7,101,54.27,2,web
628,2023-02-14 09:08:00,126,139,36.33,3,app
1606,2023-01-27 02:00:06,1801,32,29.81,4,web
378,2023-01-13 15:12:34,310,76,19.21,4,app
793,2023-03-06 05:54:57,2157,218,32.16,2,app
2199,2023-03-08 03:20:12,1949,106,96.51,5,web
1455,2023-01-26 10:16:34,436,27,24.13,5,app
3176,2023-01-12 07:40:15,819,28,57.85,3,app
3759,2023-01-13 20:48:12,1648,103,34.24,3,web
4176,2023-03-25 06:01:17,1448,201,58.77,5,app
2999,2023-01-24 03:33:02,794,221,73.68,5,web
923,2023-03-15 22:22:53,640,178,53.42,4,app
917,2023-01-17 13:45:35,548,42,94.02,1,app
2021,2023-02-28 05:29:06,2281,118,77.12,5,web
4962,2023-01-11 23:43:44,375,178,53.42,1,web
564,2023-01-25 08:08:26,1418,38,29.47,4,app
3013,2023-01-28 16:55:10,1286,102,62.78,3,web
4917,2023-01-24 12:54:17,1632,118,77.12,3,web
2500,2023-03-10 23:02:45,693,91,16.48,2,app
2540,2023-02-15 00:35:13,2456,32,29.81,1,web
390,2023-03-15 22:38:56,1120,149,18.52,1,app
4115,2023-03-17 03:50:21,2440,231,90.51,3,web
1145,2023-01-06 12:57:33,1578,158,44.8,4,app
4365,2023-03-18 18:32:49,483,204,13.67,5,web
317,2023-01-22 16:53:56,531,212,11.8,2,app
2359,2023-02-13 04:14:19,2422,11,45.71,5,web
4461,2023-01-13 12:29:47,1344,204,13.67,3,app
2379,2023-03-18 10:40:16,1407,2,85.17,3,app
2619,2023-03-19 01:58:09,1450,59,29.9,1,app
1567,2023-02-06 05:34:51,1109,11,45.71,3,app
1698,2023-02-26 06:04:49,2228,176,61.48,5,web
466,2023-02-05 16:53:50,1781,40,96.75,2,web
2021,2023-02-28 05:29:06,2281,165,97.06,4,web
3273,2023-01-09 08:53:43,1997,19,61.39,4,app
1879,2023-03-13 07:39:47,1994,77,57.61,2,web
2861,2023-03-26 06:38:17,1229,49,95.08,5,app
1425,2023-01-05 11:06:48,222,192,64.34,3,web
4613,2023-02-27 11:15:48,288,25,68.32,5,app
1789,2023-01-20 06:43:51,576,79,46.74,2,app
3349,2023-03-08 03:21:06,2037,212,11.8,4,app
354,2023-03-26 01:15:44,266,119,37.91,3,web
4993,2023-01-04 12:12:55,1344,231,90.51,5,app
3714,2023-02-09 18:43:32,2456,94,11.08,3,app
3490,2023-02-10 00:58:00,1691,237,63.3,1,web
797,2023-03-13 04:16:26,1650,198,51.53,5,web
4943,2023-03-18 21:27:42,1557,106,96.51,4,web
2999,2023-01-24 03:33:02,794,90,19.96,2,web
2604,2023-01-22 04:55:34,826,223,60.76,1,web
698,2023-03-26 02:48:51,1144,131,46.98,2,web
4400,2023-02-15 05:34:10,407,20,71.6,3,web
1118,2023-03-21 18:39:05,260,227,71.1,4,web
1826,2023-02-02 13:16:19,2147,78,62.62,5,app
4208,2023-01-19 17:43:07,1841,107,29.51,5,app
1026,2023-02-11 21:25:06,705,39,11.11,3,web
1321,2023-03-04 20:03:45,779,63,22.73,2,web
2915,2023-02-04 01:18:31,348,226,31.63,1,web
1347,2023-03-19 07:28:15,1505,224,70.11,5,app
3799,2023-02-01 14:01:36,385,195,13.36,3,web
3928,2023-01-07 22:11:34,2226,155,62.5,1,app
2401,2023-02-27 05:00:49,1537,234,8.13,1,web
4429,2023-01-03 09:37:52,884,69,81.07,4,web
4281,2023-03-14 19:07:33,398,55,98.09,4,web
4641,2023-02-17 13:59:31,1692,172,39.84,1,web
4427,2023-02-17 11:43:15,2147,54,59.34,4,web
3119,2023-03-07 06:25:52,552,89,19.01,4,app
3020,2023-03-06 07:55:20,1880,103,34.24,3,web
2168,2023-01-06 00:48:03,1447,80,71.87,3,app
3755,2023-01-07 04:45:15,692,33,48.96,3,web
2325,2023-03-13 10:42:26,867,209,45.24,3,app
3754,2023-03-20 14:10:51,1615,31,74.9,3,web
1127,2023-01-06 23:34:07,273,89,19.01,2,web
192,2023-03-15 07:34:24,1465,55,98.09,2,web
928,2023-03-23 00:44:41,93,143,53.74,5,app
4306,2023-03-11 07:46:55,766,149,18.52,2,app
4501,2023-03-26 08:53:26,1032,39,11.11,4,web
2837,2023-01-20 01:19:02,134,225,77.91,5,app
3709,2023-03-08 15:25:22,200,124,76.33,5,app
628,2023-02-14 09:08:00,126,204,13.67,5,app
1923,2023-02-04 03:36:31,914,145,87.83,2,web
2611,2023-02-10 01:12:09,1830,193,13.02,2,web
1747,2023-03-06 01:58:49,2342,214,11.53,2,app
2503,2023-03-11 09:12:00,1254,181,97.85,2,web
2616,2023-03-10 15:59:06,1631,26,98.94,3,app
3084,2023-02-24 18:05:56,923,5,22.83,3,app
3402,2023-02-02 05:08:56,1492,110,80.01,3,app
2092,2023-02-27 10:05:25,510,129,85.18,2,web
4926,2023-01-13 12:31:10,1507,98,6.85,4,app
4168,2023-03-16 04:23:25,2188,119,37.91,2,web
4403,2023-01-25 21:23:29,1072,83,8.97,2,app
2302,2023-01-05 13:05:46,113,92,84.13,2,app
4013,2023-03-18 06:12:33,600,107,29.51,2,app
1376,2023-03-18 13:48:16,2005,157,29.69,3,app
4421,2023-02-20 12:33:13,1684,186,50.9,2,web
3745,2023-02-09 08:10:43,1946,38,29.47,2,app
3943,2023-02-15 11:27:20,1751,118,77.12,1,app
1815,2023-01-13 21:28:14,2370,223,60.76,1,app
1306,2023-01-29 09:48:57,1715,150,25.58,1,app
896,2023-02-22 18:15:35,2402,203,39.21,3,app
55,2023-02-01 11:15:20,1946,7,23.09,5,web
2709,2023-03-04 06:55:02,378,147,14.06,2,web
2092,2023-02-27 10:05:25,510,8,39.81,1,web
1149,2023-02-28 10:14:05,2024,10,93.17,4,web
3297,2023-01-10 05:56:05,1391,55,98.09,2,app
3099,2023-02-19 21:43:19,714,238,73.49,4,web
4057,2023-03-17 19:05:43,649,158,44.8,3,web
4927,2023-03-12 22:29:42,194,15,43.46,5,web
4116,2023-02-17 15:14:31,918,37,14.6,5,app
681,2023-01-31 21:44:10,2024,9,79.84,3,app
3636,2023-03-16 06:06:14,582,65,90.16,2,app
1543,2023-01-24 05:04:39,1828,130,46.39,5,app
1747,2023-03-06 01:58:49,2342,91,16.48,3,app
402,2023-03-15 12:13:27,1655,30,66.16,2,web
3955,2023-02-26 20:35:28,996,162,71.6,1,app
4586,2023-03-05 02:17:09,2084,208,10.48,2,app
3583,2023-03-27 23:44:03,1266,38,29.47,1,app
3975,2023-01-10 18:54:52,832,47,79.97,2,app
2394,2023-03-09 15:01:20,1564,196,23.19,3,app
4587,2023-02-15 01:50:02,1598,124,76.33,4,web
65,2023-03-18 11:28:36,2456,57,94.74,4,app
813,2023-03-13 00:06:00,63,208,10.48,1,web
4493,2023-03-07 00:16:42,2146,84,71.84,4,web
1294,2023-03-23 20:05:35,1623,32,29.81,1,web
465,2023-02-01 15:35:50,2345,44,63.19,2,app
3467,2023-01-23 07:32:14,2108,238,73.49,5,web
372,2023-01-03 03:47:15,2101,108,75.11,5,web
899,2023-02-11 16:22:04,2141,172,39.84,4,app
2539,2023-03-20 23:41:56,1434,11,45.71,2,app
172,2023-01-09 17:19:04,1007,214,11.53,3,app
971,2023-02-20 21:40:04,2328,173,12.01,1,web
2993,2023-03-17 11:34:40,1063,76,19.21,5,web
4918,2023-03-05 05:24:54,304,57,94.74,5,app
646,2023-01-29 21:30:51,890,72,27.61,5,web
115,2023-02-23 16:13:02,2124,71,25.14,1,app
1114,2023-02-18 07:52:08,1289,57,94.74,1,web
209,2023-03-27 14:54:50,505,194,85.04,1,app
2844,2023-02-01 09:24:18,39,27,24.13,1,web
3296,2023-03-19 00:33:50,557,74,95.27,5,web
3980,2023-02-24 10:35:54,202,22,16.71,2,app
3529,2023-02-22 14:21:53,993,168,65.47,3,app
2846,2023-03-12 12:44:39,223,14,17.14,5,app
1485,2023-01-05 06:04:49,113,176,61.48,1,web
2713,2023-03-02 22:45:01,1346,204,13.67,1,app
2558,2023-03-29 07:59:23,1878,46,91.75,5,web
4815,2023-03-08 12:01:20,2182,182,16.41,2,web
2827,2023-03-15 16:37:19,135,133,94.56,3,web
3060,2023-02-16 16:00:34,2108,113,80.26,3,web
2800,2023-03-23 10:53:19,2453,7,23.09,3,web
3304,2023-02-06 21:01:42,1471,26,98.94,1,web
3552,2023-01-29 14:04:23,621,167,22.18,5,app
384,2023-02-01 08:15:50,2055,187,68.07,5,app
3346,2023-01-23 00:46:17,199,136,66.08,5,web
2606,2023-03-18 05:26:41,2029,140,35.53,3,web
1143,2023-02-24 03:06:14,189,224,70.11,5,web
1004,2023-02-12 05:25:04,1845,167,22.18,4,web
120,2023-03-11 01:06:03,2202,139,36.33,1,web
3063,2023-03-03 15:24:55,1512,215,78.52,1,web
3762,2023-02-24 12:24:36,1981,86,44.04,2,app
257,2023-03-10 09:04:20,375,102,62.78,4,app
3980,2023-02-24 10:35:54,202,172,39.84,4,app
598,2023-02-27 12:11:47,589,66,87.05,2,web
3847,2023-02-19 23:14:05,1697,51,83.15,2,app
2101,2023-01-27 23:03:14,284,47,79.97,2,web
1814,2023-03-26 21:03:59,2454,63,22.73,4,web
3710,2023-02-14 21:04:26,1442,33,48.96,5,web
3465,2023-03-04 05:18:18,1765,227,71.1,1,app
446,2023-03-27 02:33:48,2290,61,99.17,2,app
693,2023-02-25 13:28:29,2368,155,62.5,1,web
3394,2023-03-12 20:13:19,777,55,98.09,3,web
3159,2023-03-11 03:16:24,909,95,13.12,1,app
3184,2023-03-19 16:44:48,1089,134,88.46,2,app
3858,2023-01-31 15:35:50,2132,225,77.91,4,web
2124,2023-03-13 06:40:47,1979,82,21.26,4,app
1358,2023-02-27 21:15:13,493,16,28.62,3,app
4106,2023-02-22 06:34:13,1201,76,19.21,2,web
3824,2023-01-09 15:02:42,1027,237,63.3,1,web
651,2023-02-16 03:55:08,1986,72,27.61,2,app
576,2023-02-25 04:43:18,173,230,39.57,2,app
2794,2023-03-02 09:47:00,1567,111,66.5,2,web
4058,2023-01-28 19:44:00,2442,170,44.81,4,web
4273,2023-03-10 23:47:41,936,205,74.74,1,web
350,2023-01-03 14:33:54,327,112,50.15,5,app
183,2023-02-13 16:46:48,2215,29,53.64,3,web
543,2023-03-02 03:49:13,141,62,45.51,4,app
424,2023-02-15 11:35:22,550,19,61.39,3,web
4475,2023-03-02 22:05:36,162,194,85.04,5,web
1623,2023-01-06 15:17:10,1808,238,73.49,2,web
2217,2023-01-01 14:55:15,405,161,34.62,3,web
4893,2023-03-18 04:46:23,1351,1,74.6,5,app
4938,2023-02-01 14:56:22,902,200,16.13,3,app
3164,2023-01-23 08:33:10,2271,70,90.77,3,web
4855,2023-02-08 14:18:22,999,1,74.6,4,web
4018,2023-02-19 13:49:24,1625,133,94.56,5,web
3291,2023-02-27 13:16:37,2377,13,21.07,2,app
1045,2023-03-30 14:54:21,1672,63,22.73,3,app
2005,2023-01-31 02:18:24,1223,36,25.01,2,web
3502,2023-02-12 22:11:50,1973,84,71.84,4,web
4681,2023-01-19 12:56:28,2218,127,24.01,4,web
1205,2023-02-20 22:27:44,1199,166,50.37,5,web
369,2023-02-06 00:40:06,250,207,19.23,2,app
3840,2023-01-04 06:19:58,745,172,39.84,4,app
1740,2023-03-30 22:47:34,731,45,47.2,1,web
2605,2023-02-06 17:58:43,1126,221,73.68,2,app
1657,2023-02-23 10:54:00,1705,39,11.11,4,app
1931,2023-03-14 19:58:13,2167,16,28.62,3,web
3058,2023-02-24 11:04:03,105,11,45.71,3,web
266,2023-02-21 18:26:33,12,166,50.37,2,web
1192,2023-01-04 02:35:03,1938,155,62.5,4,web
4087,2023-01-02 19:54:43,2237,62,45.51,2,app
3509,2023-01-13 18:11:41,1922,125,63.32,5,web
4284,2023-03-13 21:38:31,1685,153,31.47,3,web
756,2023-02-12 13:47:55,850,192,64.34,1,app
2233,2023-02-17 07:12:02,1111,62,45.51,5,web
2250,2023-02-12 05:44:59,1016,141,63.16,2,web
4665,2023-01-25 15:09:17,2280,224,70.11,2,web
2102,2023-03-19 21:12:00,2399,223,60.76,3,app
3093,2023-02-26 22:50:54,645,63,22.73,4,web
4203,2023-01-20 08:29:47,2182,104,36.12,2,app
2008,2023-03-15 15:14:13,532,137,12.98,4,app
4838,2023-01-08 04:01:15,2277,72,27.61,4,app
1679,2023-02-28 15:34:07,564,134,88.46,3,web
930,2023-01-06 22:44:23,75,148,46.46,1,app
1783,2023-01-19 13:20:50,1286,108,75.11,5,app
3213,2023-01-29 07:54:58,867,227,71.1,5,web
1941,2023-03-03 08:25:07,1652,221,73.68,3,app
2056,2023-01-09 00:08:07,1475,127,24.01,2,web
3167,2023-01-22 00:16:43,1619,85,14.5,5,app
3591,2023-02-13 06:46:39,1856,36,25.01,5,app
4820,2023-03-28 00:18:01,2040,130,46.39,5,web
36,2023-03-08 05:53:51,2029,197,64.7,2,app
3411,2023-02-26 04:25:11,484,140,35.53,3,app
4284,2023-03-13 21:38:31,1685,58,27.34,5,web
2270,2023-03-30 05:02:07,137,208,10.48,5,web
3654,2023-02-01 19:33:44,7,157,29.69,5,app
672,2023-03-29 11:17:31,1068,131,46.98,5,app
3937,2023-01-08 11:55:52,1104,39,11.11,5,app
1717,2023-03-08 23:13:07,424,183,72.14,1,web
2026,2023-02-06 13:07:39,1751,146,31.54,3,web
494,2023-03-23 07:09:28,2030,225,77.91,4,app
2048,2023-03-12 10:27:19,511,73,56.05,3,app
2746,2023-01-01 10:35:21,981,206,88.94,5,app
1410,2023-02-18 10:06:09,320,222,38.57,1,app
4432,2023-01-30 08:04:24,659,13,21.07,5,app
4058,2023-01-28 19:44:00,2442,183,72.14,4,web
3973,2023-03-10 21:52:19,1224,137,12.98,1,web
3312,2023-02-10 22:55:14,1454,145,87.83,5,web
1335,2023-03-25 22:42:08,284,164,13.99,5,web
4004,2023-01-18 08:08:47,1165,41,66.1,1,app
1388,2023-02-28 17:24:11,347,182,16.41,2,app
4383,2023-02-07 06:29:25,1604,10,93.17,1,web
2537,2023-03-25 20:56:16,489,29,53.64,4,web
4602,2023-03-12 06:50:26,1107,97,98.03,5,web
4661,2023-01-30 17:49:04,142,112,50.15,1,web
4208,2023-01-19 17:43:07,1841,188,25.55,3,app
4284,2023-03-13 21:38:31,1685,185,56.84,1,web
3813,2023-02-14 04:58:20,1366,221,73.68,2,app
555,2023-02-01 00:16:32,1920,186,50.9,5,app
1661,2023-01-04 18:44:20,1394,204,13.67,5,web
3856,2023-03-04 20:49:55,784,3,29.33,4,app
4490,2023-03-15 09:57:29,408,20,71.6,4,web
2322,2023-01-04 04:48:53,709,232,80.49,3,web
4536,2023-01-28 14:54:56,418,201,58.77,4,app
2996,2023-01-27 22:46:32,1202,170,44.81,1,web
788,2023-01-20 17:55:31,565,127,24.01,3,web
4704,2023-02-19 03:14:02,1562,187,68.07,1,app
816,2023-03-04 02:24:25,1016,119,37.91,1,web
2958,2023-01-27 13:27:37,1164,37,14.6,1,app
94,2023-01-22 02:39:53,1854,123,32.46,1,app
4097,2023-01-17 00:30:49,2091,140,35.53,5,app
2242,2023-01-17 17:32:41,1183,139,36.33,4,web
4396,2023-01-28 07:01:58,1905,220,36.85,1,web
1671,2023-01-10 22:55:38,350,154,27.45,4,app
3184,2023-03-19 16:44:48,1089,151,91.75,2,app
2965,2023-01-22 02:58:43,279,87,67.86,1,app
2225,2023-03-07 02:48:54,1869,115,88.66,3,app
2757,2023-01-07 02:11:17,1575,5,22.83,2,web
2405,2023-02-11 08:40:13,1235,231,90.51,3,web
161,2023-02-02 05:21:59,68,114,13.91,1,app
589,2023-02-24 16:26:23,362,53,10.83,1,app
3001,2023-01-01 16:51:33,1658,122,87.97,4,web
834,2023-03-25 12:01:46,759,163,23.41,5,web
61,2023-01-22 09:45:28,791,45,47.2,1,web
75,2023-02-02 05:00:39,1880,192,64.34,2,app
3497,2023-03-13 19:33:29,1154,80,71.87,4,web
4032,2023-01-11 10:26:13,1106,112,50.15,3,app
191,2023-02-07 06:35:25,2098,42,94.02,4,app
876,2023-03-04 14:59:50,1994,181,97.85,3,web
1311,2023-02-02 17:49:28,2411,226,31.63,4,web
2561,2023-02-09 21:53:42,2370,169,17.29,2,web
1577,2023-01-30 14:59:52,2034,45,47.2,4,web
3300,2023-03-16 14:06:37,1268,219,44.09,2,app
271,2023-01-16 23:08:01,2054,136,66.08,1,app
1351,2023-01-10 14:28:28,1507,209,45.24,1,app
1797,2023-03-15 03:40:34,712,33,48.96,4,app
3912,2023-03-21 22:49:02,1039,51,83.15,1,web
4630,2023-02-17 23:56:17,639,221,73.68,1,app
3910,2023-03-22 21:42:22,1041,115,88.66,5,web
3508,2023-02-25 15:53:30,37,91,16.48,5,app
3822,2023-01-14 06:18:07,726,69,81.07,4,web
661,2023-01-14 12:56:54,2376,154,27.45,5,app
4677,2023-02-10 16:26:53,445,143,53.74,2,web
2504,2023-01-14 05:32:36,1674,28,57.85,4,app
1814,2023-03-26 21:03:59,2454,236,18.32,1,web
3718,2023-02-08 03:11:52,2137,59,29.9,1,app
1653,2023-01-25 06:24:37,1545,157,29.69,5,app
4155,2023-01-19 17:12:47,2145,35,78.52,4,app
1566,2023-02-21 01:48:35,809,54,59.34,1,app
3867,2023-03-27 10:56:19,1669,138,56.49,3,web
66,2023-02-17 11:03:03,568,168,65.47,5,web
4923,2023-03-06 13:00:37,2090,200,16.13,5,web
3796,2023-01-23 14:14:21,1641,19,61.39,2,web
3344,2023-02-07 07:14:06,892,128,32.27,5,web
3078,2023-03-26 16:49:13,1604,205,74.74,5,app
1299,2023-03-13 01:03:47,572,229,20.94,4,app
920,2023-02-03 02:03:43,936,77,57.61,1,app
2982,2023-03-07 14:39:14,1152,141,63.16,5,web
101,2023-01-25 18:22:07,194,228,18.32,1,app
2953,2023-03-08 09:11:48,1207,114,13.91,2,app
2348,2023-01-25 14:03:55,1173,180,5.91,3,web
640,2023-01-12 07:04:45,1839,87,67.86,5,app
1450,2023-03-11 17:51:13,1590,104,36.12,4,web
1085,2023-03-06 20:46:15,1761,14,17.14,1,app
4451,2023-01-19 18:37:03,933,154,27.45,5,app
3158,2023-01-18 09:04:44,2241,63,22.73,1,app
4761,2023-03-08 12:04:10,2091,139,36.33,1,app
1611,2023-01-30 08:58:11,1685,159,5.92,5,app
1839,2023-03-20 03:21:16,553,87,67.86,5,web
4182,2023-03-05 14:03:45,591,116,16.86,4,app
234,2023-01-30 07:00:08,2364,1,74.6,1,app
3393,2023-01-16 07:40:21,2133,18,32.23,4,web
3813,2023-02-14 04:58:20,1366,159,5.92,2,app
3506,2023-02-19 22:41:10,569,69,81.07,5,web
448,2023-03-24 23:48:38,2274,227,71.1,2,web
3017,2023-02-04 10:14:33,2161,178,53.42,1,web
1581,2023-02-24 14:38:42,1384,94,11.08,1,app
458,2023-02-25 18:14:22,993,203,39.21,2,app
685,2023-02-27 17:57:51,1906,146,31.54,2,web
2894,2023-03-24 12:46:20,1990,140,35.53,4,app
1752,2023-03-12 22:33:11,288,183,72.14,1,web
47,2023-01-11 08:46:54,1805,99,62.64,3,web
4119,2023-01-29 16:37:29,741,67,22.18,2,app
929,2023-02-19 05:10:18,1577,158,44.8,5,app
1086,2023-02-15 01:38:28,1885,19,61.39,1,app
2468,2023-02-23 19:28:55,1955,194,85.04,3,web
646,2023-01-29 21:30:51,890,17,89.24,5,web
3872,2023-01-15 15:13:17,674,83,8.97,2,web
4940,2023-02-26 13:21:55,1978,138,56.49,1,web
2638,2023-02-01 17:48:07,1188,52,63.12,4,app
4323,2023-01-01 11:00:40,1953,191,11.45,3,app
1882,2023-03-11 20:22:30,249,228,18.32,3,web
634,2023-01-17 00:22:56,330,27,24.13,3,app
45,2023-03-02 02:55:22,808,150,25.58,5,app
1308,2023-03-25 10:32:29,1253,4,96.0,4,app
1731,2023-02-23 06:14:12,1752,149,18.52,3,app
2854,2023-01-26 13:40:49,1427,159,5.92,1,web
1048,2023-03-27 23:32:45,308,11,45.71,5,web
1413,2023-01-20 19:27:34,1098,39,11.11,3,web
1976,2023-02-03 04:58:00,588,119,37.91,1,app
2387,2023-03-23 07:09:16,450,71,25.14,2,app
3707,2023-02-28 17:18:11,1124,192,64.34,4,app
2079,2023-03-07 04:34:08,1465,147,14.06,1,web
3424,2023-02-10 15:23:26,745,203,39.21,5,app
3152,2023-01-25 13:53:41,668,146,31.54,3,app
2491,2023-02-03 12:22:29,750,13,21.07,1,app
3258,2023-01-18 21:59:32,851,125,63.32,4,web
1619,2023-03-16 19:50:35,520,129,85.18,5,web
1602,2023-02-02 00:29:44,1603,97,98.03,4,app
2236,2023-02-11 22:28:03,2329,18,32.23,4,app
1935,2023-01-23 20:57:43,509,187,68.07,5,web
4799,2023-03-16 19:22:12,2333,166,50.37,1,web
4244,2023-03-09 15:14:15,413,177,37.67,3,web
3852,2023-02-25 12:32:05,22,183,72.14,5,app
603,2023-03-16 00:47:32,430,108,75.11,4,web
3302,2023-01-01 07:58:57,567,226,31.63,1,web
1010,2023-02-25 21:46:15,2109,207,19.23,5,web
4970,2023-02-02 13:49:24,1471,32,29.81,3,web
3751,2023-01-14 13:53:13,799,198,51.53,1,web
3003,2023-03-01 03:24:11,1438,215,78.52,2,app
1894,2023-02-16 07:38:22,1769,126,14.26,2,web
4891,2023-03-08 17:25:35,744,196,23.19,3,web
3842,2023-02-05 09:34:12,157,210,54.44,3,app
3840,2023-01-04 06:19:58,745,4,96.0,5,app
4262,2023-01-10 14:38:54,628,27,24.13,3,app
426,2023-02-04 13:42:37,2299,86,44.04,5,web
4922,2023-03-19 21:09:11,1505,44,63.19,3,web
2488,2023-02-24 02:10:58,1813,130,46.39,3,web
2877,2023-02-02 12:04:41,324,177,37.67,2,app
3398,2023-01-26 09:46:31,2184,145,87.83,1,web
1026,2023-02-11 21:25:06,705,205,74.74,2,web
2603,2023-01-02 18:17:16,490,119,37.91,5,app
3021,2023-03-30 19:46:49,882,82,21.26,3,app
3785,2023-03-30 05:35:30,702,137,12.98,5,web
1714,2023-03-18 12:23:12,1251,15,43.46,2,app
1973,2023-01-26 10:13:56,1149,156,18.34,2,app
4887,2023-02-24 21:20:30,613,81,20.71,1,web
3273,2023-01-09 08:53:43,1997,186,50.9,3,app
4811,2023-01-27 21:23:13,1876,43,29.49,5,web
1447,2023-03-30 15:04:34,2339,25,68.32,4,app
2963,2023-03-11 12:07:31,596,170,44.81,4,app
1853,2023-02-02 07:43:02,2086,33,48.96,4,app
2217,2023-01-01 14:55:15,405,126,14.26,2,web
435,2023-01-24 22:26:57,2065,144,89.62,1,web
4143,2023-02-24 18:04:34,1069,123,32.46,1,web
2233,2023-02-17 07:12:02,1111,125,63.32,1,web
574,2023-01-29 12:45:24,248,22,16.71,3,web
2549,2023-01-18 12:25:39,980,199,40.28,5,app
1002,2023-02-01 01:39:30,387,183,72.14,4,app
3579,2023-03-18 10:50:45,2449,209,45.24,1,app
1276,2023-01-27 17:02:16,402,194,85.04,4,web
4301,2023-01-11 07:51:56,2170,4,96.0,1,app
2589,2023-01-06 20:09:40,1376,33,48.96,4,web
3738,2023-03-18 13:09:15,316,194,85.04,4,app
4883,2023-01-27 00:26:16,317,142,70.66,2,app
4808,2023-03-19 16:28:46,1857,81,20.71,2,web
4559,2023-02-10 00:49:07,2339,12,67.83,2,web
4036,2023-03-26 17:24:00,556,149,18.52,3,app
1612,2023-03-19 07:20:18,1938,178,53.42,3,app
4906,2023-02-08 10:10:29,2449,191,11.45,1,app
3053,2023-01-18 12:49:55,2043,72,27.61,1,web
1352,2023-01-27 09:00:58,605,115,88.66,1,app
4793,2023-01-04 11:29:30,222,138,56.49,2,web
359,2023-02-14 05:07:09,2044,184,15.76,3,web
433,2023-02-07 06:18:36,1768,148,46.46,3,web
145,2023-01-29 23:44:55,2129,210,54.44,4,web
1495,2023-02-07 17:11:37,1767,203,39.21,1,app
3838,2023-01-02 13:00:38,1716,77,57.61,1,web
541,2023-01-15 01:08:13,1287,209,45.24,5,web
3288,2023-03-01 06:51:45,167,11,45.71,2,web
3431,2023-01-22 13:58:44,1289,14,17.14,3,app
3470,2023-03-19 03:37:23,301,138,56.49,5,web
1483,2023-01-27 04:50:38,2082,93,12.01,5,web
157,2023-01-22 22:48:06,790,36,25.01,3,app
1069,2023-03-22 23:38:03,842,104,36.12,2,app
3432,2023-01-04 13:07:49,2373,204,13.67,2,web
848,2023-01-25 16:20:11,145,236,18.32,2,app
1061,2023-01-09 08:00:38,2048,43,29.49,1,app
3508,2023-02-25 15:53:30,37,2,85.17,3,app
4772,2023-01-19 20:11:54,1838,144,89.62,5,web
682,2023-03-21 13:33:58,1753,203,39.21,3,web
3295,2023-01-31 18:44:45,2293,83,8.97,1,app
4663,2023-03-18 07:27:34,1905,221,73.68,3,web
2072,2023-01-26 20:45:20,1424,20,71.6,3,app
4339,2023-02-10 20:38:57,1410,234,8.13,2,app
789,2023-03-25 05:04:39,961,109,18.11,5,web
1534,2023-01-12 01:31:50,1005,114,13.91,2,web
1102,2023-01-15 00:49:58,1419,86,44.04,2,app
4765,2023-02-10 18:13:27,977,1,74.6,2,app
3234,2023-02-21 21:42:57,1889,11,45.71,3,app
3196,2023-02-13 02:26:36,1453,83,8.97,4,web
3784,2023-03-19 08:43:48,1724,78,62.62,2,app
3780,2023-02-13 21:07:24,822,101,54.27,3,web
4823,2023-01-22 05:12:23,2368,96,39.41,2,web
768,2023-03-03 05:40:10,2247,228,18.32,5,web
594,2023-02-19 22:02:12,462,181,97.85,5,app
3510,2023-02-08 06:40:03,1145,88,81.31,3,web
